,Date,Close
318,2022-06-02,1178.00439453125
319,2022-06-03,1183.08203125
320,2022-06-06,1117.0731201171875
321,2022-06-07,1111.9954833984375
322,2022-06-08,1259.2459716796875
323,2022-06-09,1304.944580078125
324,2022-06-10,1345.5653076171875
325,2022-06-13,1320.17724609375
326,2022-06-14,1370.953369140625
327,2022-06-15,1360.7982177734375
328,2022-06-16,1396.3414306640625
329,2022-06-17,1299.866943359375
330,2022-06-20,1269.4012451171875
331,2022-06-21,1350.642822265625
332,2022-06-22,1340.48779296875
333,2022-06-23,1345.5653076171875
334,2022-06-24,1345.5653076171875
335,2022-06-27,1345.5653076171875
336,2022-06-28,1381.1085205078125
337,2022-06-29,1370.953369140625
338,2022-06-30,1330.33251953125
339,2022-07-01,1284.6341552734375
340,2022-07-04,1269.4012451171875
341,2022-07-05,1274.4788818359375
342,2022-07-06,1299.866943359375
343,2022-07-07,1310.0220947265625
344,2022-07-08,1284.6341552734375
345,2022-07-11,1299.866943359375
346,2022-07-12,1320.17724609375
347,2022-07-13,1289.7115478515625
348,2022-07-14,1264.32373046875
349,2022-07-15,1238.9356689453125
350,2022-07-18,1233.8580322265625
351,2022-07-19,1264.32373046875
352,2022-07-20,1299.866943359375
353,2022-07-21,1320.17724609375
354,2022-07-22,1310.0220947265625
355,2022-07-25,1330.33251953125
356,2022-07-26,1284.6341552734375
357,2022-07-27,1320.17724609375
358,2022-07-28,1325.2548828125
359,2022-07-29,1355.7205810546875
360,2022-08-01,1376.031005859375
361,2022-08-02,1381.1085205078125
362,2022-08-03,1462.3502197265625
363,2022-08-04,1452.195068359375
364,2022-08-05,1462.3502197265625
365,2022-08-08,1462.3502197265625
366,2022-08-09,1442.039794921875
367,2022-08-10,1447.117431640625
368,2022-08-11,1457.272705078125
369,2022-08-12,1492.81591796875
370,2022-08-15,1487.73828125
371,2022-08-16,1487.73828125
372,2022-08-18,1487.73828125
373,2022-08-19,1528.359130859375
374,2022-08-22,1462.3502197265625
375,2022-08-23,1472.50537109375
376,2022-08-24,1467.4278564453125
377,2022-08-25,1467.4278564453125
378,2022-08-26,1462.3502197265625
379,2022-08-29,1648.972900390625
380,2022-08-30,1701.9757080078125
381,2022-08-31,1690.1973876953125
382,2022-09-01,1678.4189453125
383,2022-09-02,1666.640625
384,2022-09-05,1672.5296630859375
385,2022-09-06,1696.08642578125
386,2022-09-07,1637.194580078125
387,2022-09-08,1696.08642578125
388,2022-09-09,1690.1973876953125
389,2022-09-12,1696.08642578125
390,2022-09-13,1719.6431884765625
391,2022-09-14,1678.4189453125
392,2022-09-15,1690.1973876953125
393,2022-09-16,1660.7513427734375
394,2022-09-19,1690.1973876953125
395,2022-09-20,1654.8621826171875
396,2022-09-21,1631.305419921875
397,2022-09-22,1696.08642578125
398,2022-09-23,1731.421630859375
399,2022-09-26,1760.8675537109375
400,2022-09-27,1754.9783935546875
401,2022-09-28,1719.6431884765625
402,2022-09-29,1731.421630859375
403,2022-09-30,1707.8648681640625
404,2022-10-03,1743.199951171875
405,2022-10-04,1713.754150390625
406,2022-10-05,1672.5296630859375
407,2022-10-06,1666.640625
408,2022-10-07,1607.7486572265625
409,2022-10-10,1613.6378173828125
410,2022-10-11,1613.6378173828125
411,2022-10-12,1619.527099609375
412,2022-10-13,1554.7459716796875
413,2022-10-14,1478.1865234375
414,2022-10-17,1484.07568359375
415,2022-10-18,1489.9649658203125
416,2022-10-19,1489.9649658203125
417,2022-10-20,1513.521728515625
418,2022-10-21,1531.189208984375
419,2022-10-24,1542.967529296875
420,2022-10-25,1566.5242919921875
421,2022-10-26,1513.521728515625
422,2022-10-27,1501.7432861328125
423,2022-10-28,1495.85400390625
424,2022-10-31,1595.9703369140625
425,2022-11-01,1631.305419921875
426,2022-11-02,1631.305419921875
427,2022-11-03,1607.7486572265625
428,2022-11-04,1578.302734375
429,2022-11-07,1601.8594970703125
430,2022-11-08,1572.41357421875
431,2022-11-09,1542.967529296875
432,2022-11-10,1560.6351318359375
433,2022-11-11,1590.0810546875
434,2022-11-14,1548.8568115234375
435,2022-11-15,1542.967529296875
436,2022-11-16,1507.6324462890625
437,2022-11-17,1484.07568359375
438,2022-11-18,1484.07568359375
439,2022-11-21,1484.07568359375
440,2022-11-22,1478.1865234375
441,2022-11-23,1466.408203125
442,2022-11-24,1472.2972412109375
443,2022-11-25,1425.1837158203125
444,2022-11-28,1395.7379150390625
445,2022-11-29,1395.7379150390625
446,2022-11-30,1401.6270751953125
447,2022-12-01,1378.0703125
448,2022-12-02,1383.95947265625
449,2022-12-05,1413.4053955078125
450,2022-12-06,1372.18115234375
451,2022-12-07,1360.4027099609375
452,2022-12-08,1366.2918701171875
453,2022-12-09,1354.5135498046875
454,2022-12-12,1325.067626953125
455,2022-12-13,1295.62158203125
456,2022-12-14,1272.0648193359375
457,2022-12-15,1266.17578125
458,2022-12-16,1319.1783447265625
459,2022-12-19,1342.735107421875
460,2022-12-20,1348.6243896484375
461,2022-12-21,1342.735107421875
462,2022-12-22,1413.4053955078125
463,2022-12-23,1407.5162353515625
464,2022-12-26,1442.8514404296875
465,2022-12-27,1436.962158203125
466,2022-12-28,1413.4053955078125
467,2022-12-29,1419.294677734375
468,2022-12-30,1454.6297607421875
469,2023-01-02,1419.294677734375
470,2023-01-03,1484.07568359375
471,2023-01-04,1472.2972412109375
472,2023-01-05,1436.962158203125
473,2023-01-06,1442.8514404296875
474,2023-01-09,1395.7379150390625
475,2023-01-10,1436.962158203125
476,2023-01-11,1419.294677734375
477,2023-01-12,1413.4053955078125
478,2023-01-13,1431.072998046875
479,2023-01-16,1425.1837158203125
480,2023-01-17,1425.1837158203125
481,2023-01-18,1425.1837158203125
482,2023-01-19,1460.5189208984375
483,2023-01-20,1442.8514404296875
484,2023-01-24,1425.1837158203125
485,2023-01-25,1372.18115234375
486,2023-01-26,1407.5162353515625
487,2023-01-27,1413.4053955078125
488,2023-01-30,1407.5162353515625
489,2023-01-31,1436.962158203125
490,2023-02-01,1413.4053955078125
491,2023-02-02,1395.7379150390625
492,2023-02-03,1425.1837158203125
493,2023-02-06,1413.4053955078125
494,2023-02-07,1389.8486328125
495,2023-02-08,1389.8486328125
496,2023-02-09,1383.95947265625
497,2023-02-10,1395.7379150390625
498,2023-02-13,1454.6297607421875
499,2023-02-14,1484.07568359375
500,2023-02-15,1460.5189208984375
501,2023-02-16,1507.6324462890625
502,2023-02-17,1531.189208984375
503,2023-02-20,1607.7486572265625
504,2023-02-21,1601.8594970703125
505,2023-02-22,1554.7459716796875
506,2023-02-23,1590.0810546875
507,2023-02-24,1554.7459716796875
508,2023-02-27,1578.302734375
509,2023-02-28,1607.7486572265625
510,2023-03-01,1607.7486572265625
511,2023-03-02,1595.9703369140625
512,2023-03-03,1625.416259765625
513,2023-03-06,1678.4189453125
514,2023-03-07,1637.194580078125
515,2023-03-08,1648.972900390625
516,2023-03-09,1648.972900390625
517,2023-03-10,1648.972900390625
518,2023-03-13,1666.640625
519,2023-03-14,1625.416259765625
520,2023-03-15,1648.972900390625
521,2023-03-16,1637.194580078125
522,2023-03-17,1648.972900390625
523,2023-03-20,1607.7486572265625
524,2023-03-21,1619.527099609375
525,2023-03-24,1660.7513427734375
526,2023-03-27,1648.972900390625
527,2023-03-28,1637.194580078125
528,2023-03-29,1631.305419921875
529,2023-03-30,1643.0838623046875
530,2023-03-31,1637.194580078125
531,2023-04-03,1607.7486572265625
532,2023-04-04,1607.7486572265625
533,2023-04-05,1607.7486572265625
534,2023-04-06,1590.0810546875
535,2023-04-10,1560.6351318359375
536,2023-04-11,1578.302734375
537,2023-04-12,1578.302734375
538,2023-04-13,1554.7459716796875
539,2023-04-14,1554.7459716796875
540,2023-04-17,1566.5242919921875
541,2023-04-18,1578.302734375
542,2023-04-26,1554.7459716796875
543,2023-04-27,1601.8594970703125
544,2023-04-28,1648.972900390625
545,2023-05-02,1731.421630859375
546,2023-05-03,1754.9783935546875
547,2023-05-04,1778.53515625
548,2023-05-05,1778.53515625
549,2023-05-08,1825.648681640625
550,2023-05-09,1819.759521484375
551,2023-05-10,1819.759521484375
552,2023-05-11,1790.3134765625
553,2023-05-12,1837.427001953125
554,2023-05-15,1807.9810791015625
555,2023-05-16,1749.0892333984375
556,2023-05-17,1790.3134765625
557,2023-05-19,1837.427001953125
558,2023-05-22,1802.0919189453125
559,2023-05-23,1802.0919189453125
560,2023-05-24,1866.873046875
561,2023-05-25,1892.6026611328125
562,2023-05-26,1910.859375
563,2023-05-29,1953.4581298828125
564,2023-05-30,1996.056884765625
565,2023-05-31,2020.3990478515625
566,2023-06-05,2032.570068359375
567,2023-06-06,2069.083251953125
568,2023-06-07,2136.024169921875
569,2023-06-08,2117.767578125
570,2023-06-09,2117.767578125
571,2023-06-12,2105.5966796875
572,2023-06-13,2117.767578125
573,2023-06-14,2129.938720703125
574,2023-06-15,2190.794189453125
575,2023-06-16,2215.13623046875
576,2023-06-19,2038.6556396484373
577,2023-06-20,2081.25439453125
578,2023-06-21,2154.281005859375
579,2023-06-22,2093.425537109375
580,2023-06-23,2117.767578125
581,2023-06-26,2136.024169921875
582,2023-06-27,2099.510986328125
583,2023-07-03,2148.1953125
584,2023-07-04,2184.70849609375
585,2023-07-05,2184.70849609375
586,2023-07-06,2202.965087890625
587,2023-07-07,2209.05078125
588,2023-07-10,2184.70849609375
589,2023-07-11,2160.366455078125
590,2023-07-12,2190.794189453125
591,2023-07-13,2166.451904296875
592,2023-07-14,2209.05078125
593,2023-07-17,2184.70849609375
594,2023-07-18,2160.366455078125
595,2023-07-20,2184.70849609375
596,2023-07-21,2184.70849609375
597,2023-07-24,2172.53759765625
598,2023-07-25,2081.25439453125
599,2023-07-26,2093.425537109375
600,2023-07-27,2129.938720703125
601,2023-07-28,2178.623046875
602,2023-07-31,2239.478515625
603,2023-08-01,2239.478515625
604,2023-08-02,2184.70849609375
605,2023-08-03,2184.70849609375
606,2023-08-04,2148.1953125
607,2023-08-07,2117.767578125
608,2023-08-08,2190.794189453125
609,2023-08-09,2275.99169921875
610,2023-08-10,2263.820556640625
611,2023-08-11,2251.6494140625
612,2023-08-14,2245.56396484375
613,2023-08-15,2336.84716796875
614,2023-08-16,2373.3603515625
615,2023-08-18,2367.274658203125
616,2023-08-21,2349.01806640625
617,2023-08-22,2397.702392578125
618,2023-08-23,2403.7880859375
619,2023-08-24,2373.3603515625
620,2023-08-25,2373.3603515625
621,2023-08-28,2349.01806640625
622,2023-08-29,2342.9326171875
623,2023-08-30,2336.84716796875
624,2023-08-31,2336.84716796875
625,2023-09-01,2294.248291015625
626,2023-09-04,2257.735107421875
627,2023-09-05,2385.531494140625
628,2023-09-06,2367.274658203125
629,2023-09-07,2373.3603515625
630,2023-09-08,2397.702392578125
631,2023-09-11,2397.702392578125
632,2023-09-12,2391.616943359375
633,2023-09-13,2409.87353515625
634,2023-09-14,2409.87353515625
635,2023-09-15,2434.215576171875
636,2023-09-18,2397.702392578125
637,2023-09-19,2409.87353515625
638,2023-09-20,2397.702392578125
639,2023-09-21,2373.3603515625
640,2023-09-22,2428.130126953125
641,2023-09-25,2409.87353515625
642,2023-09-26,2373.3603515625
643,2023-09-27,2355.103759765625
644,2023-09-29,2391.616943359375
645,2023-10-02,2507.2421875
646,2023-10-03,2531.584228515625
647,2023-10-04,2555.926513671875
648,2023-10-05,2531.584228515625
649,2023-10-06,2482.89990234375
650,2023-10-09,2555.926513671875
651,2023-10-10,2549.8408203125
652,2023-10-11,2555.926513671875
653,2023-10-12,2604.61083984375
654,2023-10-13,2562.011962890625
655,2023-10-16,2555.926513671875
656,2023-10-17,2470.72900390625
657,2023-10-18,2385.531494140625
658,2023-10-19,2409.87353515625
659,2023-10-20,2409.87353515625
660,2023-10-23,2355.103759765625
661,2023-10-24,2342.9326171875
662,2023-10-25,2288.162841796875
663,2023-10-26,2349.01806640625
664,2023-10-27,2397.702392578125
665,2023-10-30,2336.84716796875
666,2023-10-31,2300.333740234375
667,2023-11-01,2300.333740234375
668,2023-11-02,2239.478515625
669,2023-11-03,2263.820556640625
670,2023-11-06,2318.59033203125
671,2023-11-07,2288.162841796875
672,2023-11-08,2239.478515625
673,2023-11-09,2282.0771484375
674,2023-11-10,2233.392822265625
675,2023-11-13,2300.333740234375
676,2023-11-14,2263.820556640625
677,2023-11-15,2306.41943359375
678,2023-11-16,2263.820556640625
679,2023-11-17,2215.13623046875
680,2023-11-20,2215.13623046875
681,2023-11-21,2227.307373046875
682,2023-11-22,2215.13623046875
683,2023-11-23,2257.735107421875
684,2023-11-24,2215.13623046875
685,2023-11-27,2239.478515625
686,2023-11-28,2227.307373046875
687,2023-11-29,2318.59033203125
688,2023-11-30,2318.59033203125
689,2023-12-01,2330.761474609375
690,2023-12-04,2263.820556640625
691,2023-12-05,2288.162841796875
692,2023-12-06,2263.820556640625
693,2023-12-07,2282.0771484375
694,2023-12-08,2294.248291015625
695,2023-12-11,2275.99169921875
696,2023-12-12,2355.103759765625
697,2023-12-13,2306.41943359375
698,2023-12-14,2324.676025390625
699,2023-12-15,2312.5048828125
700,2023-12-18,2275.99169921875
701,2023-12-19,2288.162841796875
702,2023-12-20,2288.162841796875
703,2023-12-21,2288.162841796875
704,2023-12-22,2288.162841796875
705,2023-12-27,2282.0771484375
706,2023-12-28,2275.99169921875
707,2023-12-29,2282.0771484375
708,2024-01-02,2282.0771484375
709,2024-01-03,2288.162841796875
710,2024-01-04,2294.248291015625
711,2024-01-05,2257.735107421875
712,2024-01-08,2269.90625
713,2024-01-09,2257.735107421875
714,2024-01-10,2312.5048828125
715,2024-01-11,2342.9326171875
716,2024-01-12,2367.274658203125
717,2024-01-15,2403.7880859375
718,2024-01-16,2409.87353515625
719,2024-01-17,2373.3603515625
720,2024-01-18,2434.215576171875
721,2024-01-19,2428.130126953125
722,2024-01-22,2361.189208984375
723,2024-01-23,2397.702392578125
724,2024-01-24,2422.044677734375
725,2024-01-25,2434.215576171875
726,2024-01-26,2422.044677734375
727,2024-01-29,2342.9326171875
728,2024-01-30,2300.333740234375
729,2024-01-31,2330.761474609375
730,2024-02-01,2330.761474609375
731,2024-02-02,2342.9326171875
732,2024-02-05,2324.676025390625
733,2024-02-06,2306.41943359375
734,2024-02-07,2312.5048828125
735,2024-02-12,2385.531494140625
736,2024-02-13,2385.531494140625
737,2024-02-15,2434.215576171875
738,2024-02-16,2385.531494140625
739,2024-02-19,2330.761474609375
740,2024-02-20,2349.01806640625
741,2024-02-21,2403.7880859375
742,2024-02-22,2598.525146484375
743,2024-02-23,2665.466064453125
744,2024-02-26,2592.439697265625
745,2024-02-27,2592.439697265625
746,2024-02-28,2720.236083984375
747,2024-02-29,2781.091552734375
748,2024-03-01,2799.34814453125
749,2024-03-04,2823.690185546875
750,2024-03-05,2817.604736328125
751,2024-03-06,2799.34814453125
752,2024-03-07,2835.861328125
753,2024-03-08,2841.94677734375
754,2024-03-13,2933.22998046875
755,2024-03-14,2921.058837890625
756,2024-03-15,2860.203369140625
757,2024-03-18,2896.716796875
758,2024-03-19,2933.22998046875
759,2024-03-20,2908.8876953125
760,2024-03-21,2811.51904296875
761,2024-03-22,2823.690185546875
762,2024-03-25,2829.775634765625
763,2024-03-26,2848.032470703125
764,2024-03-27,2738.49267578125
765,2024-03-28,2720.236083984375
766,2024-04-01,2695.893798828125
767,2024-04-02,2653.295166015625
768,2024-04-03,2653.295166015625
769,2024-04-04,2695.893798828125
770,2024-04-05,2738.49267578125
771,2024-04-16,2653.295166015625
772,2024-04-17,2580.2685546875
773,2024-04-18,2604.61083984375
774,2024-04-19,2580.2685546875
775,2024-04-22,2507.2421875
776,2024-04-23,2653.295166015625
777,2024-04-24,2708.06494140625
778,2024-04-25,2726.321533203125
779,2024-04-26,2701.9794921875
780,2024-04-29,2726.321533203125
781,2024-04-30,2677.63720703125
782,2024-05-02,2653.295166015625
783,2024-05-03,2586.354248046875
